"product_id","product_category"
"7429","Makanan"
"7430","Kelengkapan rumah"
"7432","Makanan"
"7433","Makanan"
"7434","Lain-lain"
"7435","Makanan"
"7436","Makanan"
"7437","Makanan"
"7438","Makanan"
"7439","Lain-lain"
"7440","Makanan"
"7441","Makanan"
"7442","Makanan"
"7443","Makanan"
"7444","Makanan"
"7445","Makanan"
"7446","Bahan Mentah"
"7447","Bahan Mentah"
"7448","Bahan Mentah"
"7449","Makanan"
"7450","Lain-lain"
"7451","Bahan Mentah"
"7452","Bahan Mentah"
"7453","Bahan Mentah"
"7454","Lain-lain"
"7455","Makanan"
"7456","Makanan"
"7457","Makanan"
"7458","Makanan"
"7459","Makanan"
"7460","Makanan"
"7461","Makanan"
"7462","Makanan"
"7463","Makanan"
"7464","Makanan"
"7465","Kelengkapan rumah"
"7466","Makanan"
"7467","Makanan"
"7468","Makanan"
"7469","Makanan"
"7470","Lain-lain"
"7471","Lain-lain"
"7472","Makanan"
"7473","Makanan"
"7474","Kecantikan & Kesihatan"
"7475","Makanan"
"7476","Makanan"
"7477","Makanan"
"7478","Kecantikan & Kesihatan"
"7479","Makanan Kering"
"7480","Makanan"
"7481","Makanan"
"7482","Makanan"
"7483","Makanan Kering"
"7484","Makanan"
"7485","Makanan"
"7486","Eletrik & Elektronik"
"7487","Makanan"
"7488","Makanan"
"7489","Makanan"
"7490","Makanan"
"7491","Makanan"
"7492","Makanan"
"7493","Makanan"
"7494","Makanan"
"7495","Barangan Bayi & Permainan"
"7496","Makanan"
"7497","Makanan"
"7498","Makanan"
"7499","Makanan"
"7500","Makanan"
"7501","Makanan"
"7502","Kecantikan & Kesihatan"
"7503","Kecantikan & Kesihatan"
"7504","Makanan"
"7505","Kecantikan & Kesihatan"
"7506","Makanan"
"7507","Kecantikan & Kesihatan"
"7508","Makanan Kering"
"7509","Makanan Kering"
"7510","Makanan"
"7511","Makanan"
"7512","Makanan"
"7513","Makanan"
"7514","Makanan"
"7515","Makanan"
"7516","Makanan"
"7517","Makanan"
"7518","Makanan"
"7519","Makanan"
"7520","Makanan"
"7521","Makanan"
"7522","Makanan"
"7523","Makanan"
"7524","Aksesori perhiasan"
"7525","Makanan"
"7526","Makanan"
"7527","Makanan Kering"
"7528","Makanan"
"7529","Makanan Kering"
"7530","Makanan"
"7531","Makanan"
"7532","Makanan"
"7533","Makanan"
"7534","Bahan Mentah"
"7535","Makanan"
"7536","Makanan"
"7537","Makanan"
"7538","Makanan"
"7539","Makanan"
"7540","Makanan"
"7541","Lain-lain"
"7542","Makanan"
"7543","Makanan"
"7544","Makanan"
"7545","Makanan"
"7546","Makanan"
"7547","Makanan"
"7548","Makanan"
"7549","Makanan"
"7550","Makanan"
"7551","Lain-lain"
"7552","Makanan"
"7553","Barangan Bayi & Permainan"
"7554","Makanan"
"7555","Barangan Bayi & Permainan"
"7556","Barangan Bayi & Permainan"
"7557","Makanan"
"7558","Makanan"
"7559","Makanan"
"7560","Makanan"
"7561","Makanan"
"7562","Makanan"
"7563","Makanan"
"7564","Makanan"
"7565","Makanan"
"7566","Kecantikan & Kesihatan"
"7567","Makanan"
"7568","Pakaian"
"7569","Makanan"
"7570","Pakaian"
"7571","Pakaian"
"7572","Pakaian"
"7573","Pakaian"
"7574","Pakaian"
"7575","Pakaian"
"7576","Pakaian"
"7578","Makanan"
"7579","Perkhidmatan"
"7580","Pakaian"
"7581","Makanan"
"7582","Pakaian"
"7583","Makanan"
"7584","Freelance (Ambil Upah)"
"7585","Makanan"
"7586","Kecantikan & Kesihatan"
"7587","Kecantikan & Kesihatan"
"7588","Pakaian"
"7589","Pakaian"
"7590","Makanan"
"7591","Makanan"
"7592","Makanan"
"7593","Makanan"
"7594","Makanan"
"7595","Makanan"
"7596","Makanan"
"7597","Makanan"
"7598","Makanan"
"7599","Makanan"
"7600","Eletrik & Elektronik"
"7601","Makanan"
"7602","Lain-lain"
"7603","Makanan"
"7604","Lain-lain"
"7605","Makanan"
"7606","Eletrik & Elektronik"
"7607","Kecantikan & Kesihatan"
"7608","Kecantikan & Kesihatan"
"7609","Eletrik & Elektronik"
"7610","Makanan"
"7611","Eletrik & Elektronik"
"7612","Makanan"
"7613","Makanan"
"7614","Makanan"
"7615","Kecantikan & Kesihatan"
"7616","Makanan"
"7617","Makanan"
"7618","Makanan"
"7619","Lain-lain"
"7620","Lain-lain"
"7621","Makanan"
"7622","Makanan"
"7623","Makanan"
"7624","Makanan"
"7625","Makanan"
"7626","Kelengkapan rumah"
"7627","Kelengkapan rumah"
"7628","Makanan"
"7629","Makanan"
"7630","Makanan"
"7631","Aksesori perhiasan"
"7632","Makanan"
"7633","Makanan"
"7634","Aksesori perhiasan"
"7635","Aksesori perhiasan"
"7636","Aksesori perhiasan"
"7637","Aksesori perhiasan"
"7638","Makanan"
"7639","Makanan"
"7640","Aksesori perhiasan"
"7641","Makanan Kering"
"7642","Aksesori perhiasan"
"7643","Aksesori perhiasan"
"7644","Aksesori perhiasan"
"7645","Makanan Kering"
"7646","Aksesori perhiasan"
"7647","Aksesori perhiasan"
"7648","Aksesori perhiasan"
"7649","Aksesori perhiasan"
"7650","Aksesori perhiasan"
"7651","Makanan"
"7652","Aksesori perhiasan"
"7653","Aksesori perhiasan"
"7654","Aksesori perhiasan"
"7655","Aksesori perhiasan"
"7656","Makanan"
"7657","Makanan"
"7658","Eletrik & Elektronik"
"7659","Eletrik & Elektronik"
"7660","Bahan Mentah"
"7661","Makanan"
"7662","Makanan"
"7663","Makanan"
"7664","Makanan"
"7665","Makanan"
"7666","Makanan"
"7667","Makanan"
"7668","Kecantikan & Kesihatan"
"7669","Kecantikan & Kesihatan"
"7670","Makanan Kering"
"7671","Perkhidmatan"
"7672","Perkhidmatan"
"7673","Perkhidmatan"
"7674","Makanan"
"7675","Perkhidmatan"
"7676","Makanan"
"7677","Perkhidmatan"
"7678","Makanan"
"7679","Makanan"
"7680","Makanan"
"7681","Makanan Kering"
"7682","Makanan"
"7683","Pakaian"
"7684","Makanan"
"7685","Pakaian"
"7686","Pakaian"
"7687","Makanan"
"7688","Kecantikan & Kesihatan"
"7689","Kecantikan & Kesihatan"
"7690","Kecantikan & Kesihatan"
"7691","Kecantikan & Kesihatan"
"7692","Bahan Mentah"
"7693","Bahan Mentah"
"7695","Makanan"
"7696","Makanan"
"7697","Makanan"
"7698","Makanan"
"7699","Makanan"
"7700","Pakaian"
"7701","Pakaian"
"7702","Pakaian"
"7703","Kecantikan & Kesihatan"
"7704","Kecantikan & Kesihatan"
"7705","Makanan"
"7706","Makanan"
"7707","Makanan"
"7708","Makanan"
"7711","Buku & Alatan Tulis"
"7712","Kelengkapan sukan"
"7713","Makanan"
"7715","Makanan"
"7716","Makanan"
"7717","Makanan"
"7718","Makanan"
"7719","Makanan"
"7720","Makanan"
"7721","Lain-lain"
"7722","Lain-lain"
"7723","Makanan"
"7724","Makanan"
"7725","Makanan"
"7726","Makanan"
"7727","Bahan Mentah"
"7728","Bahan Mentah"
"7729","Makanan"
"7730","Bahan Mentah"
"7731","Bahan Mentah"
"7732","Makanan"
"7733","Makanan"
"7734","Bahan Mentah"
"7735","Bahan Mentah"
"7736","Makanan"
"7737","Makanan"
"7738","Makanan"
"7739","Kecantikan & Kesihatan"
"7740","Makanan"
"7741","Kecantikan & Kesihatan"
"7742","Makanan"
"7743","Makanan"
"7744","Makanan"
"7745","Aksesori perhiasan"
"7746","Aksesori perhiasan"
"7747","Aksesori perhiasan"
"7748","Aksesori perhiasan"
"7749","Makanan"
"7750","Aksesori perhiasan"
"7751","Aksesori perhiasan"
"7752","Makanan"
"7753","Makanan"
"7755","Aksesori perhiasan"
"7756","Makanan"
"7757","Makanan"
"7758","Makanan"
"7759","Makanan"
"7760","Makanan"
"7761","Makanan"
"7762","Makanan"
"7763","Makanan Kering"
"7764","Makanan"
"7765","Makanan"
"7766","Makanan"
"7767","Makanan"
"7768","Makanan"
"7769","Makanan"
"7770","Makanan"
"7771","Makanan"
"7772","Kecantikan & Kesihatan"
"7773","Makanan"
"7774","Makanan"
"7775","Makanan"
"7776","Makanan"
"7777","Makanan"
"7778","Makanan"
"7779","Makanan"
"7781","Makanan"
"7782","Makanan"
"7784","Lain-lain"
"7785","Lain-lain"
"7786","Lain-lain"
"7787","Lain-lain"
"7788","Makanan"
"7789","Makanan"
"7790","Makanan"
"7791","Makanan"
"7792","Makanan Kering"
"7793","Makanan Kering"
"7794","Makanan Kering"
"7795","Makanan"
"7796","Perkhidmatan"
"7797","Makanan"
"7798","Perkhidmatan"
"7799","Makanan"
"7800","Pakaian"
"7801","Pakaian"
"7802","Makanan"
"7803","Makanan"
"7804","Makanan"
"7805","Bahan Mentah"
"7806","Buku & Alatan Tulis"
"7807","Makanan"
"7808","Makanan"
"7809","Makanan"
"7810","Makanan"
"7811","Makanan"
"7812","Makanan"
"7813","Perkhidmatan"
"7814","Perkhidmatan"
"7815","Perkhidmatan"
"7816","Perkhidmatan"
"7817","Perkhidmatan"
"7818","Perkhidmatan"
"7819","Perkhidmatan"
"7820","Perkhidmatan"
"7821","Perkhidmatan"
"7822","Perkhidmatan"
"7823","Makanan"
"7824","Makanan"
"7825","Perkhidmatan"
"7826","Lain-lain"
"7827","Lain-lain"
"7828","Lain-lain"
"7829","Makanan"
"7830","Makanan"
"7831","Makanan"
"7832","Makanan"
"7833","Makanan"
"7835","Makanan"
"7836","Makanan"
"7837","Makanan"
"7838","Kecantikan & Kesihatan"
"7839","Makanan"
"7840","Makanan"
"7841","Makanan"
"7842","Makanan"
"7843","Perkhidmatan"
"7844","Makanan"
"7845","Kecantikan & Kesihatan"
"7846","Makanan"
"7847","Makanan"
"7848","Makanan"
"7849","Makanan"
"7850","Makanan"
"7851","Makanan"
"7852","Makanan"
"7853","Makanan"
"7854","Makanan"
"7855","Makanan"
"7856","Makanan"
"7857","Makanan"
"7858","Makanan"
"7859","Makanan"
"7860","Kecantikan & Kesihatan"
"7861","Pakaian"
"7862","Pakaian"
"7863","Pakaian"
"7864","Pakaian"
"7865","Makanan"
"7866","Makanan Kering"
"7867","Makanan Kering"
"7868","Makanan"
"7869","Makanan"
"7870","Makanan"
"7871","Makanan"
"7872","Makanan"
"7873","Makanan"
"7874","Makanan"
"7875","Makanan"
"7876","Makanan"
"7877","Makanan"
"7878","Pakaian"
"7879","Pakaian"
"7880","Pakaian"
"7881","Pakaian"
"7882","Pakaian"
"7883","Pakaian"
"7884","Pakaian"
"7885","Pakaian"
"7886","Pakaian"
"7887","Pakaian"
"7889","Perkhidmatan"
"7890","Perkhidmatan"
"7891","Perkhidmatan"
"7892","Perkhidmatan"
"7893","Makanan"
"7894","Perkhidmatan"
"7895","Makanan"
"7896","Lain-lain"
"7897","Makanan"
"7898","Makanan"
"7899","Makanan"
"7900","Makanan"
"7901","Makanan"
"7902","Makanan"
"7903","Makanan"
"7904","Makanan"
"7905","Makanan"
"7906","Eletrik & Elektronik"
"7907","Eletrik & Elektronik"
"7908","Eletrik & Elektronik"
"7909","Eletrik & Elektronik"
"7911","Pakaian"
"7912","Kecantikan & Kesihatan"
"7913","Pakaian"
"7914","Makanan"
"7915","Makanan"
"7916","Lain-lain"
"7917","Kecantikan & Kesihatan"
"7918","Makanan"
"7919","Makanan"
"7920","Automobil"
"7921","Automobil"
"7922","Automobil"
"7923","Automobil"
"7924","Automobil"
"7925","Makanan"
"7926","Kelengkapan rumah"
"7927","Kelengkapan rumah"
"7928","Kelengkapan rumah"
"7929","Barangan Bayi & Permainan"
"7930","Kelengkapan rumah"
"7931","Lain-lain"
"7932","Kelengkapan rumah"
"7933","Makanan"
"7934","Barangan Bayi & Permainan"
"7935","Makanan"
"7936","Makanan"
"7937","Pakaian"
"7938","Pakaian"
"7939","Pakaian"
"7940","Pakaian"
"7941","Pakaian"
"7942","Pakaian"
"7943","Pakaian"
"7944","Pakaian"
"7945","Pakaian"
"7946","Pakaian"
"7947","Kecantikan & Kesihatan"
"7948","Kecantikan & Kesihatan"
"7949","Makanan"
"7950","Kecantikan & Kesihatan"
"7951","Kecantikan & Kesihatan"
"7952","Makanan"
"7953","Makanan"
"7954","Makanan"
"7955","Makanan"
"7956","Makanan"
"7957","Kecantikan & Kesihatan"
"7958","Makanan"
"7959","Kecantikan & Kesihatan"
"7960","Makanan"
"7961","Makanan Kering"
"7962","Makanan"
"7963","Makanan"
"7965","Makanan"
"7966","Makanan"
"7967","Makanan"
"7968","Makanan"
"7969","Makanan"
"7970","Makanan"
"7971","Lain-lain"
"7972","Lain-lain"
"7973","Kecantikan & Kesihatan"
"7974","Makanan"
"7975","Kecantikan & Kesihatan"
"7976","Makanan"
"7977","Makanan"
"7978","Makanan"
"7979","Makanan"
"7980","Makanan"
"7981","Makanan"
"7982","Makanan"
"7983","Makanan"
"7984","Makanan"
"7985","Makanan"
"7986","Lain-lain"
"7987","Makanan"
"7988","Makanan"
"7989","Makanan"
"7990","Makanan"
"7991","Aksesori perhiasan"
"7992","Aksesori perhiasan"
"7993","Aksesori perhiasan"
"7994","Aksesori perhiasan"
"7995","Makanan"
"7996","Makanan"
"7997","Makanan"
"7998","Makanan"
"7999","Makanan"
"8000","Pakaian"
"8001","Pakaian"
"8002","Makanan"
"8003","Makanan"
"8004","Makanan"
"8005","Makanan"
"8006","Lain-lain"
"8007","Makanan"
"8008","Makanan"
"8009","Makanan"
"8010","Makanan"
"8011","Makanan"
"8012","Makanan"
"8013","Makanan"
"8014","Makanan"
"8015","Makanan"
"8016","Makanan"
"8017","Makanan"
"8018","Makanan"
"8019","Pakaian"
"8020","Pakaian"
"8021","Pakaian"
"8022","Makanan"
"8023","Makanan"
"8024","Makanan"
"8025","Makanan"
"8026","Makanan"
"8027","Makanan"
"8028","Makanan"
"8029","Makanan"
"8030","Makanan"
"8031","Makanan"
"8032","Makanan"
"8033","Makanan"
"8034","Makanan"
"8035","Makanan"
"8036","Makanan"
"8037","Lain-lain"
"8038","Makanan Kering"
"8039","Makanan"
"8040","Makanan Kering"
"8041","Pakaian"
"8042","Pakaian"
"8043","Pakaian"
"8044","Pakaian"
"8045","Kecantikan & Kesihatan"
"8046","Kecantikan & Kesihatan"
"8047","Bahan Mentah"
"8048","Makanan"
"8049","Makanan"
"8050","Makanan"
"8051","Makanan"
"8052","Makanan"
"8053","Makanan"
"8054","Makanan"
"8055","Kecantikan & Kesihatan"
"8056","Kecantikan & Kesihatan"
"8057","Kecantikan & Kesihatan"
"8058","Makanan Kering"
"8059","Makanan Kering"
"8060","Makanan Kering"
"8061","Makanan"
"8062","Kecantikan & Kesihatan"
"8063","Makanan"
"8064","Makanan"
"8065","Makanan"
"8066","Makanan"
"8067","Makanan"
"8068","Lain-lain"
"8069","Makanan"
"8070","Makanan"
"8071","Makanan"
"8072","Kecantikan & Kesihatan"
"8073","Lain-lain"
"8074","Kelengkapan rumah"
"8075","Makanan Kering"
"8076","Makanan Kering"
"8077","Makanan"
"8078","Makanan"
"8079","Makanan"
"8080","Makanan"
"8081","Makanan"
"8082","Makanan"
"8083","Makanan"
"8084","Makanan"
"8085","Makanan"
"8086","Makanan"
"8087","Makanan"
"8088","Makanan"
"8089","Makanan"
"8090","Makanan"
"8091","Makanan"
"8092","Makanan"
"8093","Makanan"
"8095","Makanan"
"8096","Makanan"
"8097","Makanan"
"8098","Makanan"
"8099","Makanan"
"8100","Makanan"
"8101","Makanan"
"8102","Makanan"
"8103","Makanan"
"8104","Makanan"
"8105","Makanan"
"8106","Makanan"
"8107","Makanan"
"8108","Makanan"
"8109","Makanan"
"8110","Makanan"
"8111","Kecantikan & Kesihatan"
"8112","Kecantikan & Kesihatan"
"8113","Makanan"
"8114","Perkhidmatan"
"8115","Makanan"
"8116","Makanan"
"8117","Kelengkapan rumah"
"8118","Makanan"
"8119","Makanan"
"8120","Kecantikan & Kesihatan"
"8121","Makanan"
"8122","Kecantikan & Kesihatan"
"8123","Makanan"
"8124","Makanan"
"8125","Makanan"
"8126","Aksesori perhiasan"
"8127","Aksesori perhiasan"
"8128","Bahan Mentah"
"8129","Aksesori perhiasan"
"8130","Aksesori perhiasan"
"8131","Aksesori perhiasan"
"8132","Aksesori perhiasan"
"8133","Kelengkapan sukan"
"8134","Makanan"
"8135","Makanan Kering"
"8136","Makanan"
"8137","Makanan"
"8138","Makanan"
"8139","Makanan Kering"
"8140","Makanan Kering"
"8141","Makanan Kering"
"8142","Makanan Kering"
"8143","Makanan"
"8144","Makanan"
"8145","Makanan"
"8146","Makanan"
"8147","Makanan"
"8148","Makanan"
"8149","Makanan"
"8150","Makanan"
"8151","Makanan"
"8152","Pakaian"
"8153","Makanan"
"8154","Makanan"
"8155","Makanan"
"8156","Produk haiwan peliharaan"
"8157","Produk haiwan peliharaan"
"8158","Makanan"
"8159","Makanan"
"8160","Makanan"
"8161","Makanan"
"8162","Makanan"
"8163","Makanan"
"8164","Makanan"
"8165","Makanan"
"8166","Makanan"
"8167","Makanan"
"8168","Makanan"
"8169","Makanan"
"8170","Makanan"
"8171","Makanan"
"8172","Makanan"
"8173","Makanan"
"8174","Makanan"
"8175","Makanan"
"8176","Makanan"
"8177","Makanan"
"8178","Makanan"
"8179","Makanan"
"8180","Makanan"
"8181","Makanan"
"8182","Lain-lain"
"8183","Makanan"
"8184","Makanan"
"8185","Makanan"
"8186","Makanan"
"8187","Makanan"
"8188","Makanan"
"8189","Makanan"
"8190","Makanan"
"8191","Makanan"
"8192","Kecantikan & Kesihatan"
"8193","Makanan"
"8194","Makanan"
"8195","Makanan"
"8196","Makanan"
"8197","Makanan"
"8198","Makanan"
"8199","Makanan"
"8200","Makanan"
"8201","Makanan"
"8202","Makanan"
"8203","Kecantikan & Kesihatan"
"8204","Makanan"
"8205","Makanan"
"8206","Freelance (Ambil Upah)"
"8207","Makanan"
"8208","Makanan"
"8209","Makanan"
"8210","Makanan"
"8211","Makanan"
"8212","Makanan"
"8213","Makanan"
"8214","Makanan"
"8215","Makanan"
"8216","Makanan"
"8217","Makanan"
"8218","Makanan"
"8219","Makanan"
"8220","Lain-lain"
"8221","Makanan"
"8222","Makanan"
"8223","Makanan"
"8224","Makanan"
"8225","Makanan"
"8226","Makanan"
"8227","Makanan"
"8228","Makanan"
"8229","Makanan"
"8230","Makanan"
"8231","Makanan"
"8232","Makanan"
"8233","Makanan"
"8234","Makanan"
"8235","Makanan"
"8236","Makanan"
"8237","Makanan"
"8238","Makanan"
"8239","Makanan"
"8240","Makanan"
"8241","Makanan"
"8242","Makanan"
"8243","Makanan"
"8244","Aksesori perhiasan"
"8245","Aksesori perhiasan"
"8246","Aksesori perhiasan"
"8247","Aksesori perhiasan"
"8248","Aksesori perhiasan"
"8249","Aksesori perhiasan"
"8250","Aksesori perhiasan"
"8251","Makanan"
"8252","Makanan"
"8253","Makanan"
"8254","Makanan"
"8255","Makanan"
"8256","Makanan"
"8257","Makanan"
"8258","Makanan"
"8259","Makanan"
"8260","Makanan"
"8261","Makanan"
"8262","Makanan Kering"
"8263","Makanan"
"8264","Makanan"
"8265","Makanan"
"8266","Makanan"
"8267","Makanan"
"8268","Makanan"
"8269","Makanan Kering"
"8270","Makanan Kering"
"8271","Makanan"
"8272","Makanan"
"8273","Bahan Mentah"
"8274","Bahan Mentah"
"8275","Bahan Mentah"
"8276","Kecantikan & Kesihatan"
"8277","Bahan Mentah"
"8278","Makanan"
"8279","Makanan"
"8280","Makanan"
"8281","Makanan"
"8282","Makanan"
"8283","Makanan Kering"
"8284","Makanan Kering"
"8285","Makanan Kering"
"8286","Aksesori perhiasan"
"8287","Makanan Kering"
"8288","Kecantikan & Kesihatan"
"8289","Aksesori perhiasan"
"8290","Aksesori perhiasan"
"8291","Makanan"
"8292","Makanan"
"8293","Makanan"
"8294","Aksesori perhiasan"
"8299","Makanan"
"8300","Pakaian"
"8301","Makanan"
"8302","Kelengkapan rumah"
"8303","Kelengkapan rumah"
"8304","Barangan Bayi & Permainan"
"8305","Kelengkapan rumah"
"8306","Kelengkapan rumah"
"8307","Kelengkapan rumah"
"8308","Kelengkapan rumah"
"8309","Kelengkapan rumah"
"8310","Kelengkapan rumah"
"8311","Kelengkapan rumah"
"8312","Makanan"
"8313","Makanan"
"8314","Bahan Mentah"
"8315","Makanan"
"8316","Makanan"
"8317","Makanan"
"8318","Makanan Kering"
"8319","Kecantikan & Kesihatan"
"8320","Makanan"
"8321","Makanan Kering"
"8322","Makanan"
"8323","Makanan"
"8324","Makanan"
"8325","Makanan"
"8326","Perkhidmatan"
"8327","Perkhidmatan"
"8328","Perkhidmatan"
"8329","Kecantikan & Kesihatan"
"8330","Perkhidmatan"
"8331","Makanan"
"8332","Makanan"
"8333","Makanan"
"8334","Makanan"
"8335","Makanan"
"8336","Makanan"
"8337","Makanan"
"8338","Makanan"
"8339","Makanan"
"8340","Makanan"
"8341","Makanan"
"8342","Makanan"
"8343","Makanan"
"8344","Makanan"
"8345","Makanan"
"8346","Makanan"
"8347","Makanan"
"8348","Makanan"
"8349","Makanan"
"8350","Makanan"
"8351","Kelengkapan rumah"
"8352","Kelengkapan rumah"
"8353","Makanan"
"8354","Makanan"
"8355","Makanan"
"8356","Makanan"
"8357","Makanan"
"8358","Makanan"
"8359","Lain-lain"
"8360","Makanan"
"8361","Lain-lain"
"8362","Makanan"
"8363","Makanan"
"8364","Makanan"
"8365","Makanan"
"8366","Makanan"
"8367","Makanan"
"8368","Makanan"
"8369","Makanan"
"8370","Makanan"
"8371","Lain-lain"
"8372","Makanan"
"8373","Makanan"
"8374","Makanan"
"8375","Lain-lain"
"8376","Makanan"
"8377","Makanan"
"8378","Lain-lain"
"8379","Perkhidmatan"
"8380","Makanan"
"8381","Makanan"
"8382","Makanan"
"8383","Makanan"
"8384","Makanan"
"8385","Makanan"
"8386","Makanan Kering"
"8387","Makanan"
"8389","Aksesori perhiasan"
"8390","Makanan"
"8391","Makanan"
"8392","Perkhidmatan"
"8393","Makanan"
"8394","Makanan Kering"
"8395","Kecantikan & Kesihatan"
"8396","Makanan Kering"
"8397","Makanan"
"8398","Makanan"
"8399","Makanan"
"8400","Makanan"
"8401","Makanan"
"8402","Makanan"
"8403","Makanan"
"8404","Makanan"
"8405","Makanan"
"8406","Makanan"
"8407","Makanan"
"8408","Makanan"
"8409","Makanan"
"8410","Makanan"
"8411","Makanan"
"8412","Lain-lain"
"8413","Kecantikan & Kesihatan"
"8414","Kecantikan & Kesihatan"
"8415","Makanan"
"8416","Makanan"
"8417","Makanan"
"8418","Makanan"
"8419","Makanan"
"8420","Makanan"
"8421","Makanan"
"8422","Makanan"
"8423","Makanan"
"8424","Makanan"
"8425","Makanan"
"8426","Eletrik & Elektronik"
"8427","Makanan"
"8428","Makanan"
"8429","Makanan"
"8430","Makanan"
"8431","Makanan"
"8432","Aksesori perhiasan"
"8433","Makanan"
"8434","Makanan"
"8435","Aksesori perhiasan"
"8436","Makanan"
"8437","Pakaian"
"8438","Makanan"
"8439","Makanan"
"8440","Makanan"
"8441","Kecantikan & Kesihatan"
"8442","Kecantikan & Kesihatan"
"8443","Makanan"
"8444","Makanan"
"8445","Makanan"
"8446","Perkhidmatan"
"8447","Makanan"
"8448","Makanan"
"8449","Kecantikan & Kesihatan"
"8450","Kecantikan & Kesihatan"
"8451","Kecantikan & Kesihatan"
"8452","Kecantikan & Kesihatan"
"8453","Kecantikan & Kesihatan"
"8454","Kecantikan & Kesihatan"
"8455","Kecantikan & Kesihatan"
"8456","Kecantikan & Kesihatan"
"8457","Kecantikan & Kesihatan"
"8458","Kecantikan & Kesihatan"
"8459","Makanan"
"8460","Makanan"
"8461","Makanan"
"8462","Makanan"
"8463","Makanan"
"8464","Produk haiwan peliharaan"
"8465","Produk haiwan peliharaan"
"8466","Produk haiwan peliharaan"
"8467","Makanan"
"8468","Makanan"
"8469","Makanan"
"8470","Kecantikan & Kesihatan"
"8471","Makanan"
"8472","Makanan"
"8473","Makanan"
"8474","Makanan"
"8475","Makanan"
"8476","Makanan"
"8477","Makanan"
"8478","Makanan"
"8479","Lain-lain"
"8480","Makanan"
"8481","Makanan"
"8482","Makanan"
"8483","Makanan Kering"
"8484","Makanan"
"8485","Makanan"
"8486","Makanan"
"8487","Makanan"
"8488","Makanan"
"8490","Makanan"
"8491","Makanan"
"8492","Makanan"
"8493","Makanan"
"8494","Makanan"
"8495","Makanan"
"8496","Makanan"
"8497","Makanan"
"8498","Makanan"
"8499","Makanan"
"8500","Makanan"
"8501","Lain-lain"
"8502","Makanan"
"8503","Makanan"
"8504","Kecantikan & Kesihatan"
"8505","Kecantikan & Kesihatan"
"8506","Kecantikan & Kesihatan"
"8507","Kecantikan & Kesihatan"
"8508","Kecantikan & Kesihatan"
"8509","Kecantikan & Kesihatan"
"8510","Makanan Kering"
"8511","Kecantikan & Kesihatan"
"8512","Makanan"
"8513","Makanan"
"8514","Makanan Kering"
"8515","Makanan"
"8516","Makanan"
"8517","Makanan"
"8518","Pakaian"
"8519","Makanan Kering"
"8520","Lain-lain"
"8521","Lain-lain"
"8522","Lain-lain"
"8523","Makanan"
"8524","Makanan"
"8525","Makanan Kering"
"8526","Makanan"
"8527","Makanan"
"8528","Makanan"
"8529","Pakaian"
"8530","Pakaian"
"8531","Pakaian"
"8532","Pakaian"
"8533","Pakaian"
"8534","Pakaian"
"8535","Pakaian"
"8536","Pakaian"
"8537","Pakaian"
"8538","Pakaian"
"8539","Pakaian"
"8540","Pakaian"
"8541","Pakaian"
"8542","Pakaian"
"8543","Pakaian"
"8544","Pakaian"
"8545","Makanan"
"8547","Makanan"
"8548","Lain-lain"
"8549","Makanan"
"8550","Makanan"
"8551","Makanan"
"8552","Makanan"
"8553","Makanan"
"8554","Makanan"
"8555","Makanan"
"8556","Makanan"
"8557","Kecantikan & Kesihatan"
"8558","Makanan"
"8559","Makanan"
"8560","Makanan"
"8561","Makanan"
"8562","Makanan"
"8563","Makanan"
"8564","Makanan"
"8565","Makanan"
"8566","Makanan Kering"
"8567","Makanan"
"8568","Makanan"
"8569","Makanan Kering"
"8570","Makanan"
"8571","Makanan"
"8572","Makanan"
"8573","Makanan"
"8574","Kecantikan & Kesihatan"
"8575","Makanan"
"8576","Pakaian"
"8577","Pakaian"
"8578","Pakaian"
"8579","Pakaian"
"8580","Pakaian"
"8581","Pakaian"
"8582","Pakaian"
"8583","Makanan Kering"
"8584","Makanan"
"8585","Makanan Kering"
"8586","Makanan"
"8587","Makanan"
"8588","Makanan"
"8589","Makanan"
"8590","Makanan"
"8591","Makanan"
"8592","Makanan"
"8593","Makanan"
"8594","Kecantikan & Kesihatan"
"8595","Makanan"
"8596","Kecantikan & Kesihatan"
"8597","Kecantikan & Kesihatan"
"8599","Pakaian"
"8601","Makanan"
"8602","Makanan"
"8603","Makanan"
"8604","Kecantikan & Kesihatan"
"8605","Makanan"
"8606","Pakaian"
"8607","Pakaian"
"8608","Pakaian"
"8609","Pakaian"
"8610","Pakaian"
"8611","Pakaian"
"8612","Pakaian"
"8613","Pakaian"
"8614","Pakaian"
"8615","Pakaian"
"8616","Pakaian"
"8617","Perkhidmatan"
"8618","Perkhidmatan"
"8619","Makanan Kering"
"8620","Makanan Kering"
"8621","Makanan"
"8624","Buku & Alatan Tulis"
"8625","Buku & Alatan Tulis"
"8626","Buku & Alatan Tulis"
"8627","Makanan"
"8628","Makanan"
"8629","Makanan"
"8630","Makanan"
"8631","Makanan"
"8632","Makanan"
"8633","Makanan"
"8634","Makanan"
"8635","Makanan"
"8636","Makanan"
"8637","Makanan"
"8638","Makanan"
"8639","Kecantikan & Kesihatan"
"8640","Makanan"
"8641","Makanan"
"8642","Kecantikan & Kesihatan"
"8643","Makanan"
"8644","Bahan Mentah"
"8645","Bahan Mentah"
"8646","Bahan Mentah"
"8647","Bahan Mentah"
