"id","order_status","order_list","total_price","order_paid","day","time"
"552","11","""{\""order\"":[{\""product_id\"":7492,\""quantity\"":2,\""product_name\"":\""Nasi lauk 2 jenis\"",\""unit\"":\""Pek\"",\""price\"":10,\""mode_delivery\"":\""2\"",\""merchant_id\"":3078,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/3078-1606183700365.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201125%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201125T121338Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=73367448e8df639611d638fe5375ae014806e99a900d2f220ed59af5b0d81873\"",\""photo\"":\""3078-1606183700365.png\"",\""product_category_id\"":1}]}""","10.00","1","Wed","20:14:23"
"553","4","""{\""order\"":[{\""product_id\"":7191,\""quantity\"":3,\""product_name\"":\""Bubur berlauk\"",\""unit\"":\""Pek\"",\""price\"":9,\""mode_delivery\"":\""1\"",\""merchant_id\"":2960,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/2960-1605977808952.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201126%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201126T030143Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=74d2154af83f06ef6ac26e3bc26fc22f3d3247b4d9d206ffe1caa473e777c46f\"",\""photo\"":\""2960-1605977808952.png\"",\""product_category_id\"":1}]}""","9.00","0","Thu","11:02:50"
"554","10","""{\""order\"":[{\""product_id\"":4152,\""quantity\"":1,\""product_name\"":\""Pakej website\"",\""unit\"":\""Unit\"",\""price\"":1500,\""mode_delivery\"":\""2\"",\""merchant_id\"":1921,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/1921-1603941400194.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201126%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201126T031543Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=4dc53eeedee8828e9ace14539ddc53d0e959a44007f49a88d3692a16e2a4e22c\"",\""photo\"":\""1921-1603941400194.png\"",\""product_category_id\"":16}]}""","1500.00","0","Thu","11:16:15"
"555","8","""{\""order\"":[{\""product_id\"":4152,\""quantity\"":1,\""product_name\"":\""Pakej website\"",\""unit\"":\""Unit\"",\""price\"":1500,\""mode_delivery\"":\""2\"",\""merchant_id\"":1921,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/1921-1603941400194.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201126%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201126T031740Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=8b3bbda37f070e4d31640255939f219659b1af4752f23559e0cb54ba22a397d5\"",\""photo\"":\""1921-1603941400194.png\"",\""product_category_id\"":16}]}""","1500.00","0","Thu","11:18:09"
"556","8","""{\""order\"":[{\""product_id\"":4152,\""quantity\"":1,\""product_name\"":\""Pakej website\"",\""unit\"":\""Unit\"",\""price\"":1500,\""mode_delivery\"":\""2\"",\""merchant_id\"":1921,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/1921-1603941400194.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201126%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201126T032559Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=797c5b7656e7225463a7bd6153c2522cb509fca4ef0fb742488d7477dd6ca7a9\"",\""photo\"":\""1921-1603941400194.png\"",\""product_category_id\"":16}]}""","1500.00","0","Thu","11:26:09"
"557","8","""{\""order\"":[{\""product_id\"":4152,\""quantity\"":1,\""product_name\"":\""Pakej website\"",\""unit\"":\""Unit\"",\""price\"":1500,\""mode_delivery\"":\""2\"",\""merchant_id\"":1921,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/1921-1603941400194.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201126%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201126T032212Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=4f2dee2587693c4d095710468fe667a838b40586c5db69cc55c450289ec59586\"",\""photo\"":\""1921-1603941400194.png\"",\""product_category_id\"":16}]}""","1500.00","0","Thu","11:33:15"
"558","4","""{\""order\"":[{\""product_id\"":4152,\""quantity\"":1,\""product_name\"":\""Pakej website\"",\""unit\"":\""Unit\"",\""price\"":1500,\""mode_delivery\"":\""2\"",\""merchant_id\"":1921,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/1921-1603941400194.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201126%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201126T061129Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=c45510b186005b13b694b09d083543decb4270d132102f91e29bff30ace06d24\"",\""photo\"":\""1921-1603941400194.png\"",\""product_category_id\"":16}]}""","1500.00","0","Thu","14:11:43"
"559","8","""{\""order\"":[{\""product_id\"":7127,\""quantity\"":1,\""product_name\"":\""Kuih Semperit Viral tanpa nama(50 pcs)\"",\""unit\"":\""Pek\"",\""price\"":28,\""mode_delivery\"":\""2\"",\""merchant_id\"":2790,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/2790-1605943844208.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201126%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201126T135939Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=11ad2c8460e52176595cdb6c78d31094f2a918d503053b425537e1adc1125f29\"",\""photo\"":\""2790-1605943844208.png\"",\""product_category_id\"":1}]}""","28.00","0","Thu","22:00:30"
"560","11","""{\""order\"":[{\""product_id\"":7776,\""quantity\"":1,\""product_name\"":\""Jeruk Mangga Asam Boi Fresh\"",\""unit\"":\""Pek\"",\""price\"":12,\""mode_delivery\"":\""2\"",\""merchant_id\"":3193,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/3193-1606403986599.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201126%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201126T153226Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=fac89adfd5c342e18557687510af1d34250a7097681b49a89e971191f3c89dbf\"",\""photo\"":\""3193-1606403986599.png\"",\""product_category_id\"":1}]}""","12.00","1","Thu","23:34:30"
"561","4","""{\""order\"":[{\""product_id\"":3738,\""quantity\"":1,\""product_name\"":\""Peneram Panas ?\"",\""unit\"":\""Pek\"",\""price\"":13,\""mode_delivery\"":\""1\"",\""merchant_id\"":1786,\""productImg\"":\""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/1786-1603727780031.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201127%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201127T081453Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=fd17ccee74e91fb3c3cb5a4baf0fbe5b4245a7cb6893a9856bd100b6284216ad\"",\""photo\"":\""1786-1603727780031.png\"",\""product_category_id\"":1}]}""","13.00","0","Fri","16:15:15"
"562","4","{""order"": [{""unit"": ""Unit"", ""photo"": ""1514-1603451429592.png"", ""price"": 15.9, ""quantity"": 1, ""productImg"": ""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/1514-1603451429592.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201127%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201127T134321Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=614c63315c5f821c87ec6c2fed73ee134ac14ce1658789ac04da8aebb32c9a8d"", ""product_id"": 3144, ""merchant_id"": 1514, ""product_name"": ""Cheese Burger (Beef patty 160g) ?"", ""mode_delivery"": ""2"", ""product_category_id"": 1}]}","15.90","0","Fri","21:44:52"
"563","4","{""order"": [{""unit"": ""Pek"", ""photo"": ""3177-1606386859183.png"", ""price"": 14, ""quantity"": 2, ""productImg"": ""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/3177-1606386859183.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201128%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201128T035216Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=d4aaaec8e98f1352691a7f0208d5aa7d66dc68d4a2e51d8474deb4b8a4f05867"", ""product_id"": 7756, ""merchant_id"": 3177, ""product_name"": ""Ayam penyet/lado"", ""mode_delivery"": ""1"", ""product_category_id"": 1}]}","14.00","0","Sat","11:53:08"
"564","11","{""order"": [{""unit"": ""Pek"", ""photo"": ""923-1603127175983.png"", ""price"": 10, ""quantity"": 1, ""productImg"": ""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/923-1603127175983.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201128%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201128T090146Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=350c8f986ec86d3ff5ecd6f856b7d37250dfa7983df774e79feb650bfd234faa"", ""product_id"": 1802, ""merchant_id"": 923, ""product_name"": ""Regular Pack"", ""mode_delivery"": ""1"", ""product_category_id"": 1}, {""unit"": ""Pek"", ""photo"": ""923-1603127411213.png"", ""price"": 5, ""quantity"": 1, ""productImg"": ""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/923-1603127411213.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201128%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201128T090155Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=bf377e249402e5fcf509362d0fe4effd767e28c5cdb4d42096a7c339c4ce3370"", ""product_id"": 1803, ""merchant_id"": 923, ""product_name"": ""Mini Pack"", ""mode_delivery"": ""1"", ""product_category_id"": 1}]}","15.00","1","Sat","17:02:16"
"565","4","{""order"": [{""unit"": ""Unit"", ""photo"": ""434-1602828002003.png"", ""price"": 20, ""quantity"": 20, ""productImg"": ""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/434-1602828002003.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201128%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201128T102947Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=f0c21088f54f2b6ed61bfe6a0f74c4f7cc166a5666225263268ad08f8dd6e3d6"", ""product_id"": 700, ""merchant_id"": 434, ""product_name"": ""Satay Ayam"", ""mode_delivery"": ""1"", ""product_category_id"": 1}, {""unit"": ""Unit"", ""photo"": ""434-1602828176270.png"", ""price"": 15, ""quantity"": 15, ""productImg"": ""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/434-1602828176270.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201128%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201128T103015Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=5c08f6545c1597b7325f4eabf71475aab3aa0b3f32308e77f4860233860f0460"", ""product_id"": 701, ""merchant_id"": 434, ""product_name"": ""Satay Daging"", ""mode_delivery"": ""2"", ""product_category_id"": 1}, {""unit"": ""Unit"", ""photo"": ""434-1602828245737.png"", ""price"": 15, ""quantity"": 15, ""productImg"": ""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/434-1602828245737.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201128%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201128T103034Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=41bad4340808cab22392b86989fb7bbce2b946b06c84532f9c822f3a576ce427"", ""product_id"": 703, ""merchant_id"": 434, ""product_name"": ""Satay Kambing"", ""mode_delivery"": ""2"", ""product_category_id"": 1}, {""unit"": ""Unit"", ""photo"": ""434-1602828472879.png"", ""price"": 1, ""quantity"": 1, ""productImg"": ""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/434-1602828472879.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201128%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201128T103044Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=e1de5e1d72af19f50f78c03a6d7b73b99ecf677cb36ce436b1f8e75f5af60e32"", ""product_id"": 704, ""merchant_id"": 434, ""product_name"": ""Nasi impit"", ""mode_delivery"": ""1"", ""product_category_id"": 1}]}","51.00","0","Sat","18:31:10"
"566","11","{""order"": [{""unit"": ""Unit"", ""photo"": ""3220-1606466157360.png"", ""price"": 15, ""quantity"": 1, ""productImg"": ""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/3220-1606466157360.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201128%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201128T125937Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=bec7c71f1194ee3acfed657bc72c9069cce7bdad3e2216e02c0ca802158ffa26"", ""product_id"": 7853, ""merchant_id"": 3220, ""product_name"": ""Choco Tub By NimS"", ""mode_delivery"": ""2"", ""product_category_id"": 1}]}","15.00","1","Sat","20:59:58"
"567","3","{""order"": [{""unit"": ""Pek"", ""photo"": ""507-1602838537232.png"", ""price"": 10, ""quantity"": 1, ""productImg"": ""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/507-1602838537232.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201130%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201130T053838Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=77cbec2eba8561dbe43b9dfdaa0382d22acc0277a42b0f422c41d75f8d501c22"", ""product_id"": 832, ""merchant_id"": 507, ""product_name"": ""Churros dinda"", ""mode_delivery"": ""2"", ""product_category_id"": 1}]}","10.00","0","Mon","13:40:09"
"568","11","{""order"": [{""unit"": ""Unit"", ""photo"": ""3300-1606711947522.png"", ""price"": 15, ""quantity"": 1, ""productImg"": ""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/3300-1606711947522.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201130%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201130T054923Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=3e8392dabf5200babd18c5568e9f840f75799cad4caf7709cc435cad0a593662"", ""product_id"": 8079, ""merchant_id"": 3300, ""product_name"": ""Mini Choco Crunch"", ""mode_delivery"": ""2"", ""product_category_id"": 1}]}","15.00","1","Mon","13:50:52"
"569","4","{""order"": [{""unit"": ""Pek"", ""photo"": ""507-1602838537232.png"", ""price"": 10, ""quantity"": 1, ""productImg"": ""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/507-1602838537232.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201130%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201130T060712Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=90cb01d6783c2067b142a88ee68edd146b75df88d75afb06bf5a2919a12d4c9f"", ""product_id"": 832, ""merchant_id"": 507, ""product_name"": ""Churros dinda"", ""mode_delivery"": ""2"", ""product_category_id"": 1}]}","10.00","0","Mon","14:07:51"
"570","4","{""order"": [{""unit"": ""Kg"", ""photo"": ""2824-1605753135157.png"", ""price"": 36, ""quantity"": 1, ""productImg"": ""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/2824-1605753135157.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201202%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201202T040450Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=e70ceebb72e24cceaf0dd07f5e841205b14a2f0ed504ce348a43bc9fc39b6cbc"", ""product_id"": 6721, ""merchant_id"": 2824, ""product_name"": ""Tulang Rusuk"", ""mode_delivery"": ""2"", ""product_category_id"": 2}]}","36.00","0","Wed","12:05:39"
"571","4","{""order"": [{""unit"": ""Pek"", ""photo"": ""923-1603127175983.png"", ""price"": 10, ""quantity"": 1, ""productImg"": ""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/923-1603127175983.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201202%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201202T101040Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=c44543b356dbe8621377a212d28b50802ab7da3d0e8448955a3d5a734240d457"", ""product_id"": 1802, ""merchant_id"": 923, ""product_name"": ""Regular Pack"", ""mode_delivery"": ""1"", ""product_category_id"": 1}]}","10.00","0","Wed","18:11:31"
"572","3","{""order"": [{""unit"": ""Unit"", ""photo"": ""2353-1604834478233.png"", ""price"": 9.8, ""quantity"": 2, ""productImg"": ""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/2353-1604834478233.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201203%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201203T052830Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=729d8c79d375de2bd23f94bfd63a30bb3ce9fd8925ba5beabd9088e0fe098634"", ""product_id"": 5420, ""merchant_id"": 2353, ""product_name"": ""Nilofa Mango Milk Susu Mangga Nilofa (Open for Pre-Order, 19Nov only available)"", ""mode_delivery"": ""1"", ""product_category_id"": 1}]}","9.80","0","Thu","13:28:57"
"573","8","{""order"": [{""unit"": ""Pek"", ""photo"": ""2395-1604894991763.png"", ""price"": 40, ""quantity"": 2, ""productImg"": ""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/2395-1604894991763.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201203%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201203T103106Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=f2309920970f8649d7af246c8a09034e86e9b1fe37dcbca8f7fcd794c203499f"", ""product_id"": 5533, ""merchant_id"": 2395, ""product_name"": ""Blueberry cheesetart"", ""mode_delivery"": ""1"", ""product_category_id"": 1}]}","40.00","0","Thu","18:31:30"
"574","4","{""order"": [{""unit"": ""Pek"", ""photo"": ""2956-1605970644745.png"", ""price"": 39, ""quantity"": 1, ""productImg"": ""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/2956-1605970644745.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201204%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201204T050025Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=21e4d480d0a51ff24a0a44bc87080ff19fb971e2f0145e67e52f9bff10d0250a"", ""product_id"": 7175, ""merchant_id"": 2956, ""product_name"": ""Vitagen"", ""mode_delivery"": ""1"", ""product_category_id"": 1}]}","39.00","0","Fri","13:01:22"
"575","8","{""order"": [{""unit"": ""Unit"", ""photo"": ""3305-1606717188825.png"", ""price"": 16, ""quantity"": 2, ""productImg"": ""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/3305-1606717188825.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201204%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201204T074146Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=e909a7edc65815d18aa51dbbec60360eb66c7ba82d30973407b27eded0340937"", ""product_id"": 8103, ""merchant_id"": 3305, ""product_name"": ""Cheezy Ciken Popcorn with Cheezy Fries"", ""mode_delivery"": ""1"", ""product_category_id"": 1}]}","16.00","0","Fri","15:46:47"
"576","11","{""order"": [{""unit"": ""Pek"", ""photo"": ""3410-1607077117312.png"", ""price"": 8, ""quantity"": 1, ""productImg"": ""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/3410-1607077117312.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201204%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201204T102939Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=134a17eea165dbd23b69a438097db47300a87767f69292149122114bf4c629c7"", ""product_id"": 8390, ""merchant_id"": 3410, ""product_name"": ""Popia Bergedil Goreng"", ""mode_delivery"": ""1"", ""product_category_id"": 1}]}","8.00","1","Fri","18:32:11"
"577","11","{""order"": [{""unit"": ""Unit"", ""photo"": ""2633-1605645841350.png"", ""price"": 8, ""quantity"": 1, ""productImg"": ""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/2633-1605645841350.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201204%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201204T174305Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=1557762b690db5c5d6384823348b35a30ddb2764584b972df4762840d7f85d3b"", ""product_id"": 6524, ""merchant_id"": 2633, ""product_name"": ""Mini Pack Durian Crepe"", ""mode_delivery"": ""2"", ""product_category_id"": 1}]}","8.00","1","Sat","01:43:34"
"578","11","{""order"": [{""unit"": ""Pek"", ""photo"": ""3427-1607139021934.png"", ""price"": 49.5, ""quantity"": 5, ""productImg"": ""https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/3427-1607139021934.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201205%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201205T040044Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=c78b5f711ad15b28c4f02b21b753528db42d1c59f2dd77bf97e4f28d5fcec8cf"", ""product_id"": 8443, ""merchant_id"": 3427, ""product_name"": ""Popia carbonara premium frozen"", ""mode_delivery"": ""1"", ""product_category_id"": 1}]}","49.50","1","Sat","12:02:48"
